"TIME","GEO","UNIT","SEX","AGE","ICD10","Value","Flag and Footnotes"
"2004","Albania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2005","European Union - 28 countries","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.3","e"
"2005","European Union - 28 countries","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.6","e"
"2005","Belgium","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.2",""
"2005","Belgium","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.4",""
"2005","Bulgaria","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.7",""
"2005","Bulgaria","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2005","Czechia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","2.6",""
"2005","Czechia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2005","Denmark","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","14.3",""
"2005","Denmark","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.7",""
"2005","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.9",""
"2005","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.9",""
"2005","Estonia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","14.7",""
"2005","Estonia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2005","Ireland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","2.2",""
"2005","Ireland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","2.4",""
"2005","Greece","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.2",""
"2005","Greece","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2005","Spain","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.8",""
"2005","Spain","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.2",""
"2005","France","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.5",""
"2005","France","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2005","France (metropolitan)","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.3",""
"2005","France (metropolitan)","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2005","Croatia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.8",""
"2005","Croatia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","1.2",""
"2005","Italy","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2005","Italy","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2005","Cyprus","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.2",""
"2005","Cyprus","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.9",""
"2005","Latvia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.7",""
"2005","Latvia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2005","Lithuania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.7",""
"2005","Lithuania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.2",""
"2005","Luxembourg","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.3",""
"2005","Luxembourg","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.4",""
"2005","Hungary","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.6",""
"2005","Hungary","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2005","Malta","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.7",""
"2005","Malta","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2005","Netherlands","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.5",""
"2005","Netherlands","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2005","Austria","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.3",""
"2005","Austria","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","2.2",""
"2005","Poland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.3",""
"2005","Poland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2005","Portugal","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.1",""
"2005","Portugal","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2005","Romania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.1",""
"2005","Romania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2005","Slovenia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.8",""
"2005","Slovenia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2005","Slovakia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2005","Slovakia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2005","Finland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.3",""
"2005","Finland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2005","Sweden","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.8",""
"2005","Sweden","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.2",""
"2005","United Kingdom","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.8",""
"2005","United Kingdom","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","1.6",""
"2005","Iceland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.5",""
"2005","Iceland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2005","Liechtenstein","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2005","Liechtenstein","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2005","Norway","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.0",""
"2005","Norway","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.6",""
"2005","Switzerland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.0",""
"2005","Switzerland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","2.8",""
"2005","North Macedonia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","2.1",""
"2005","North Macedonia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2005","Albania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2005","Albania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2006","European Union - 28 countries","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3","e"
"2006","European Union - 28 countries","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.5","e"
"2006","Belgium","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","2.9",""
"2006","Belgium","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2006","Bulgaria","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.5",""
"2006","Bulgaria","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2006","Czechia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.7",""
"2006","Czechia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2006","Denmark","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","15.2",""
"2006","Denmark","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.7",""
"2006","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.5",""
"2006","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.8",""
"2006","Estonia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","11.3",""
"2006","Estonia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2006","Ireland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","2.6",""
"2006","Ireland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","2.9",""
"2006","Greece","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.2",""
"2006","Greece","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2006","Spain","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.8",""
"2006","Spain","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.2",""
"2006","France","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.0",""
"2006","France","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2006","France (metropolitan)","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.9",""
"2006","France (metropolitan)","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2006","Croatia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.1",""
"2006","Croatia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.4",""
"2006","Italy","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.4",""
"2006","Italy","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.5",""
"2006","Cyprus","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.6",""
"2006","Cyprus","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2006","Latvia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.9",""
"2006","Latvia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2006","Lithuania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.9",""
"2006","Lithuania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.5",""
"2006","Luxembourg","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.3",""
"2006","Luxembourg","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.2",""
"2006","Hungary","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.2",""
"2006","Hungary","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2006","Malta","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.0",""
"2006","Malta","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2006","Netherlands","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.3",""
"2006","Netherlands","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2006","Austria","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.5",""
"2006","Austria","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","2.2",""
"2006","Poland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.0",""
"2006","Poland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2006","Portugal","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.0",""
"2006","Portugal","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2006","Romania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.9",""
"2006","Romania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2006","Slovenia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.8",""
"2006","Slovenia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2006","Slovakia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2006","Slovakia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2006","Finland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.5",""
"2006","Finland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2006","Sweden","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.4",""
"2006","Sweden","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.2",""
"2006","United Kingdom","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.3",""
"2006","United Kingdom","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","1.6",""
"2006","Iceland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.0",""
"2006","Iceland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2006","Liechtenstein","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2006","Liechtenstein","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2006","Norway","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.6",""
"2006","Norway","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.5",""
"2006","Switzerland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","2.4",""
"2006","Switzerland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.5",""
"2006","North Macedonia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.8",""
"2006","North Macedonia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2006","Albania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2006","Albania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2007","European Union - 28 countries","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.1","e"
"2007","European Union - 28 countries","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.5","e"
"2007","Belgium","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.2",""
"2007","Belgium","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2007","Bulgaria","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.3",""
"2007","Bulgaria","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2007","Czechia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.5",""
"2007","Czechia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2007","Denmark","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","16.4",""
"2007","Denmark","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.6",""
"2007","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.6",""
"2007","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.8",""
"2007","Estonia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","17.1",""
"2007","Estonia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2007","Ireland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2007","Ireland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2007","Greece","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.4",""
"2007","Greece","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2007","Spain","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.6",""
"2007","Spain","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2007","France","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.1",""
"2007","France","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2007","France (metropolitan)","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.0",""
"2007","France (metropolitan)","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2007","Croatia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","6.8",""
"2007","Croatia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2007","Italy","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.4",""
"2007","Italy","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.4",""
"2007","Cyprus","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.8",""
"2007","Cyprus","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2007","Latvia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.1",""
"2007","Latvia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2007","Lithuania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.3",""
"2007","Lithuania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.5",""
"2007","Luxembourg","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.4",""
"2007","Luxembourg","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2007","Hungary","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.4",""
"2007","Hungary","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2007","Malta","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.2",""
"2007","Malta","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2007","Netherlands","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.3",""
"2007","Netherlands","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2007","Austria","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.9",""
"2007","Austria","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","2.1",""
"2007","Poland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.5",""
"2007","Poland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2007","Portugal","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.2",""
"2007","Portugal","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2007","Romania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.9",""
"2007","Romania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2007","Slovenia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.4",""
"2007","Slovenia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2007","Slovakia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2007","Slovakia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2007","Finland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","2.8",""
"2007","Finland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.4",""
"2007","Sweden","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.5",""
"2007","Sweden","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.2",""
"2007","United Kingdom","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.3",""
"2007","United Kingdom","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","1.7",""
"2007","Iceland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.9",""
"2007","Iceland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2007","Liechtenstein","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2007","Liechtenstein","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2007","Norway","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.7",""
"2007","Norway","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.5",""
"2007","Switzerland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.0",""
"2007","Switzerland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.6",""
"2007","North Macedonia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.7",""
"2007","North Macedonia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2007","Albania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2007","Albania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2008","European Union - 28 countries","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.1","e"
"2008","European Union - 28 countries","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.6","e"
"2008","Belgium","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.6",""
"2008","Belgium","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.6",""
"2008","Bulgaria","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.4",""
"2008","Bulgaria","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2008","Czechia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.7",""
"2008","Czechia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2008","Denmark","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","16.6",""
"2008","Denmark","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.6",""
"2008","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.6",""
"2008","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","1.0",""
"2008","Estonia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","12.3",""
"2008","Estonia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2008","Ireland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2008","Ireland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2008","Greece","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.3",""
"2008","Greece","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2008","Spain","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.6",""
"2008","Spain","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2008","France","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.2",""
"2008","France","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2008","France (metropolitan)","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.1",""
"2008","France (metropolitan)","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2008","Croatia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","6.7",""
"2008","Croatia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2008","Italy","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.4",""
"2008","Italy","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.2",""
"2008","Cyprus","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.7",""
"2008","Cyprus","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2008","Latvia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.3",""
"2008","Latvia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2008","Lithuania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.2",""
"2008","Lithuania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.4",""
"2008","Luxembourg","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2008","Luxembourg","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2008","Hungary","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.2",""
"2008","Hungary","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2008","Malta","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.6",""
"2008","Malta","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2008","Netherlands","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.3",""
"2008","Netherlands","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2008","Austria","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.4",""
"2008","Austria","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","2.5",""
"2008","Poland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.2",""
"2008","Poland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2008","Portugal","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.4",""
"2008","Portugal","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2008","Romania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.1",""
"2008","Romania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2008","Slovenia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.7",""
"2008","Slovenia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2008","Slovakia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2008","Slovakia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2008","Finland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.0",""
"2008","Finland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2008","Sweden","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.3",""
"2008","Sweden","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2008","United Kingdom","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.5",""
"2008","United Kingdom","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","1.9",""
"2008","Iceland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.2",""
"2008","Iceland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2008","Liechtenstein","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2008","Liechtenstein","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2008","Norway","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.3",""
"2008","Norway","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.4",""
"2008","Switzerland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","2.7",""
"2008","Switzerland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.5",""
"2008","North Macedonia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.3",""
"2008","North Macedonia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2008","Albania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
